id,student_id,question_id,topic,subtopic,question_level,answer,date,duration,option_selected
7655,1284,447,18,10,1,-1,2020-01-13 03:31:59+00,,
7656,1284,430,18,10,1,-1,2020-01-13 03:31:59+00,,
7657,1284,427,18,10,3,-1,2020-01-13 03:31:59+00,,
7658,1299,443,18,11,5,1,2020-01-13 06:06:15+00,,
7659,1299,784,18,11,5,0,2020-01-13 06:06:15+00,,
7660,1299,375,18,11,4,0,2020-01-13 06:06:15+00,,
7661,1299,319,18,11,2,1,2020-01-13 06:06:15+00,,
7662,1299,378,18,11,5,0,2020-01-13 06:06:15+00,,
7663,1299,383,18,11,3,0,2020-01-13 06:06:15+00,,
7664,1299,323,18,11,3,0,2020-01-13 06:06:15+00,,
7665,1299,435,18,10,3,1,2020-01-13 06:26:04+00,,
7666,1299,428,18,10,2,1,2020-01-13 06:26:04+00,,
7667,1299,313,18,10,2,0,2020-01-13 06:26:04+00,,
7668,1299,422,18,10,4,0,2020-01-13 06:26:04+00,,
7669,1299,459,18,10,4,0,2020-01-13 06:26:04+00,,
7670,1299,426,18,10,4,0,2020-01-13 06:26:04+00,,
7671,1299,431,18,10,4,0,2020-01-13 06:26:04+00,,
7672,1286,420,18,10,1,-1,2020-01-13 10:48:37+00,,
7673,1286,440,18,10,1,0,2020-01-13 10:48:37+00,,
7675,1286,432,18,10,3,1,2020-01-13 10:48:37+00,,
7676,1286,419,18,10,1,1,2020-01-13 10:48:37+00,,
7677,1286,424,18,10,3,0,2020-01-13 10:48:37+00,,
7678,1286,451,18,10,2,0,2020-01-13 10:48:37+00,,
7679,890,450,18,10,2,1,2020-01-13 15:47:21+00,,
7680,890,421,18,10,4,0,2020-01-13 15:47:21+00,,
7681,890,454,18,10,4,1,2020-01-13 15:47:21+00,,
7682,890,435,18,10,3,1,2020-01-13 15:47:21+00,,
7683,890,455,18,10,4,1,2020-01-13 15:47:21+00,,
7684,890,317,18,10,2,1,2020-01-13 15:47:21+00,,
7685,890,415,18,10,4,1,2020-01-13 15:47:21+00,,
7687,890,420,18,10,1,0,2020-01-13 16:27:30+00,,
7688,890,441,18,10,1,0,2020-01-13 16:27:30+00,,
7689,890,432,18,10,3,0,2020-01-13 16:27:30+00,,
7690,890,449,18,10,1,1,2020-01-13 16:27:30+00,,
7691,890,430,18,10,1,0,2020-01-13 16:27:30+00,,
7692,890,427,18,10,3,0,2020-01-13 16:27:30+00,,
7693,1427,290,18,11,2,0,2020-01-13 20:01:10+00,,
7694,1427,380,18,11,1,0,2020-01-13 20:01:10+00,,
7695,1427,288,18,11,4,0,2020-01-13 20:01:10+00,,
7696,1427,306,18,11,2,0,2020-01-13 20:01:10+00,,
7697,1427,778,18,11,1,1,2020-01-13 20:01:10+00,,
7698,1427,385,18,11,1,0,2020-01-13 20:01:10+00,,
7699,1427,278,18,11,1,0,2020-01-13 20:01:10+00,,
7700,1284,432,18,10,3,0,2020-01-14 07:39:54+00,,
7701,1284,439,18,10,3,0,2020-01-14 07:39:54+00,,
7702,1284,427,18,10,3,1,2020-01-14 07:39:54+00,,
7703,1284,420,18,10,1,0,2020-01-14 07:39:54+00,,
7704,1284,440,18,10,1,0,2020-01-14 07:39:54+00,,
7705,1284,419,18,10,1,0,2020-01-14 07:39:54+00,,
7706,1284,447,18,10,1,0,2020-01-14 07:39:54+00,,
7707,1284,325,18,11,3,-1,2020-01-14 08:37:57+00,,
7708,1284,319,18,11,2,-1,2020-01-14 08:37:57+00,,
7709,1284,444,18,11,5,-1,2020-01-14 08:37:57+00,,
7710,1284,379,18,11,2,-1,2020-01-14 08:37:57+00,,
7711,1284,443,18,11,5,-1,2020-01-14 08:37:57+00,,
7712,1284,296,18,11,5,-1,2020-01-14 08:37:57+00,,
7713,1284,323,18,11,3,-1,2020-01-14 08:37:57+00,,
7714,1195,437,18,11,2,0,2020-01-14 09:05:32+00,,
7715,1195,324,18,11,4,0,2020-01-14 09:05:32+00,,
7716,1195,323,18,11,3,0,2020-01-14 09:05:32+00,,
7717,1195,384,18,11,5,-1,2020-01-14 09:05:32+00,,
7718,1195,785,18,11,3,0,2020-01-14 09:05:32+00,,
7719,1195,296,18,11,5,0,2020-01-14 09:05:32+00,,
7720,1195,780,18,11,5,1,2020-01-14 09:05:32+00,,
7721,524,784,18,11,5,0,2020-01-14 12:55:56+00,,
7722,1444,323,18,11,3,0,2020-01-14 13:18:21+00,,
7723,1444,383,18,11,3,0,2020-01-14 13:18:21+00,,
7724,1444,437,18,11,2,-1,2020-01-14 13:18:21+00,,
7725,1444,776,18,11,2,1,2020-01-14 13:18:21+00,,
7726,1444,319,18,11,2,0,2020-01-14 13:18:21+00,,
7727,1444,321,18,11,3,0,2020-01-14 13:18:21+00,,
7728,1444,784,18,11,5,0,2020-01-14 13:18:21+00,,
7729,890,377,18,11,5,1,2020-01-14 17:25:28+00,,
7730,890,784,18,11,5,1,2020-01-14 17:25:28+00,,
7731,890,296,18,11,5,1,2020-01-14 17:25:28+00,,
7732,890,378,18,11,5,1,2020-01-14 17:25:28+00,,
7733,890,780,18,11,5,0,2020-01-14 17:25:28+00,,
7734,890,379,18,11,2,1,2020-01-14 17:25:28+00,,
7735,890,437,18,11,2,1,2020-01-14 17:25:28+00,,
7736,890,381,18,11,4,1,2020-01-14 17:43:10+00,,
7737,890,783,18,11,5,0,2020-01-14 17:43:10+00,,
7738,1308,781,18,11,4,0,2020-01-14 20:02:35+00,,
7739,1308,783,18,11,5,0,2020-01-14 20:02:35+00,,
7740,1308,292,18,11,1,0,2020-01-14 20:02:35+00,,
7741,1308,289,18,11,4,0,2020-01-14 20:02:35+00,,
7742,1308,293,18,11,2,0,2020-01-14 20:02:35+00,,
7743,1308,382,18,11,1,0,2020-01-14 20:02:35+00,,
7744,1308,381,18,11,4,0,2020-01-14 20:02:35+00,,
7745,1149,437,18,11,2,0,2020-01-15 04:32:48+00,,
7746,1149,378,18,11,5,1,2020-01-15 04:32:48+00,,
7747,1149,325,18,11,3,0,2020-01-15 04:32:48+00,,
7748,1149,321,18,11,3,0,2020-01-15 04:32:48+00,,
7749,1149,444,18,11,5,0,2020-01-15 04:32:48+00,,
7750,1149,323,18,11,3,0,2020-01-15 04:32:48+00,,
7751,1149,383,18,11,3,0,2020-01-15 04:32:48+00,,
7752,1411,783,18,11,5,0,2020-01-15 06:22:43+00,,
7753,1411,306,18,11,2,0,2020-01-15 06:22:43+00,,
7754,1411,290,18,11,2,0,2020-01-15 06:22:43+00,,
7755,1411,381,18,11,4,0,2020-01-15 06:22:43+00,,
7756,1411,380,18,11,1,0,2020-01-15 06:22:43+00,,
7757,1411,779,18,11,4,0,2020-01-15 06:22:43+00,,
7758,1411,382,18,11,1,1,2020-01-15 06:22:43+00,,
7759,1292,380,18,11,1,-1,2020-01-15 08:09:11+00,,
7760,1292,778,18,11,1,0,2020-01-15 08:09:11+00,,
7761,1292,306,18,11,2,-1,2020-01-15 08:09:11+00,,
7762,1288,290,18,11,2,0,2020-01-15 09:48:46+00,,
7763,1292,292,18,11,1,1,2020-01-15 11:36:54+00,,
7764,1292,293,18,11,2,0,2020-01-15 11:36:54+00,,
7765,1292,781,18,11,4,0,2020-01-15 11:36:54+00,,
7766,1292,382,18,11,1,0,2020-01-15 11:36:54+00,,
7767,1292,306,18,11,2,0,2020-01-15 11:36:54+00,,
7768,1292,290,18,11,2,0,2020-01-15 11:36:54+00,,
7769,1292,278,18,11,1,0,2020-01-15 11:36:54+00,,
7770,1319,291,18,11,3,0,2020-01-15 12:13:19+00,,
7771,1319,383,18,11,3,0,2020-01-15 12:13:19+00,,
7772,876,778,18,11,1,1,2020-01-15 12:49:48+00,,
7773,876,385,18,11,1,0,2020-01-15 12:49:48+00,,
7774,876,289,18,11,4,0,2020-01-15 12:49:48+00,,
7775,876,782,18,11,1,0,2020-01-15 12:49:48+00,,
7776,876,380,18,11,1,1,2020-01-15 12:49:48+00,,
7777,876,278,18,11,1,0,2020-01-15 12:49:48+00,,
7778,876,293,18,11,2,1,2020-01-15 12:49:48+00,,
7779,1252,459,18,10,4,0,2020-01-15 13:34:33+00,,
7780,1252,417,18,10,2,0,2020-01-15 13:34:33+00,,
7781,1252,421,18,10,4,1,2020-01-15 13:34:33+00,,
7782,1252,434,18,10,3,1,2020-01-15 13:34:33+00,,
7783,1252,426,18,10,4,0,2020-01-15 13:34:33+00,,
7784,1252,438,18,10,2,1,2020-01-15 13:34:33+00,,
7785,1252,453,18,10,4,1,2020-01-15 13:34:33+00,,
7786,1219,780,18,11,5,-1,2020-01-15 14:04:19+00,,
7787,1219,383,18,11,3,-1,2020-01-15 14:04:19+00,,
7788,1219,379,18,11,2,-1,2020-01-15 14:04:19+00,,
7789,1219,384,18,11,5,-1,2020-01-15 14:04:19+00,,
7790,1219,776,18,11,2,-1,2020-01-15 14:04:19+00,,
7791,1219,375,18,11,4,-1,2020-01-15 14:04:19+00,,
7792,1219,296,18,11,5,-1,2020-01-15 14:04:19+00,,
7793,1292,306,18,11,2,0,2020-01-15 14:12:15+00,,
7794,1292,288,18,11,4,0,2020-01-15 14:12:15+00,,
7795,1292,778,18,11,1,-1,2020-01-15 14:12:15+00,,
7796,1292,382,18,11,1,1,2020-01-15 14:12:15+00,,
7797,1219,784,18,11,5,-1,2020-01-15 14:34:58+00,,
7798,1219,324,18,11,4,-1,2020-01-15 14:34:58+00,,
7799,1219,384,18,11,5,-1,2020-01-15 14:34:58+00,,
7800,1219,437,18,11,2,-1,2020-01-15 14:34:58+00,,
7801,1219,776,18,11,2,-1,2020-01-15 14:34:58+00,,
7802,1219,785,18,11,3,-1,2020-01-15 14:34:58+00,,
7803,1219,291,18,11,3,-1,2020-01-15 14:34:58+00,,
7804,1256,289,18,11,4,0,2020-01-15 14:50:34+00,,
7805,1256,382,18,11,1,0,2020-01-15 14:50:34+00,,
7806,1256,782,18,11,1,0,2020-01-15 14:50:34+00,,
7807,1256,293,18,11,2,0,2020-01-15 14:50:34+00,,
7808,1256,385,18,11,1,0,2020-01-15 14:50:34+00,,
7809,1256,380,18,11,1,1,2020-01-15 14:50:34+00,,
7810,1256,781,18,11,4,0,2020-01-15 14:50:34+00,,
7811,1219,443,18,11,5,-1,2020-01-15 14:52:28+00,,
7812,1219,291,18,11,3,-1,2020-01-15 14:52:28+00,,
7813,1219,437,18,11,2,-1,2020-01-15 14:52:28+00,,
7814,1219,785,18,11,3,-1,2020-01-15 14:52:28+00,,
7815,1219,287,18,11,4,-1,2020-01-15 14:52:28+00,,
7816,1219,384,18,11,5,-1,2020-01-15 14:52:28+00,,
7817,1219,776,18,11,2,-1,2020-01-15 14:52:28+00,,
7818,1219,780,18,11,5,-1,2020-01-15 14:57:34+00,,
7819,1219,776,18,11,2,-1,2020-01-15 14:57:34+00,,
7820,1219,379,18,11,2,-1,2020-01-15 14:57:34+00,,
7821,1219,784,18,11,5,-1,2020-01-15 14:57:34+00,,
7822,1219,324,18,11,4,-1,2020-01-15 14:57:34+00,,
7823,1219,376,18,11,5,-1,2020-01-15 14:57:34+00,,
7824,1219,291,18,11,3,-1,2020-01-15 14:57:34+00,,
7825,1256,383,18,11,3,1,2020-01-15 14:59:43+00,,
7826,1256,287,18,11,4,1,2020-01-15 14:59:43+00,,
7827,1256,323,18,11,3,1,2020-01-15 14:59:43+00,,
7828,1256,324,18,11,4,1,2020-01-15 14:59:43+00,,
7829,1256,378,18,11,5,0,2020-01-15 14:59:43+00,,
7830,1256,377,18,11,5,0,2020-01-15 14:59:43+00,,
7831,1256,443,18,11,5,0,2020-01-15 14:59:43+00,,
7832,1219,785,18,11,3,-1,2020-01-15 15:06:06+00,,
7833,1219,784,18,11,5,-1,2020-01-15 15:06:06+00,,
7834,1219,383,18,11,3,0,2020-01-15 15:06:06+00,,
7835,1219,324,18,11,4,-1,2020-01-15 15:06:06+00,,
7836,1219,287,18,11,4,-1,2020-01-15 15:06:06+00,,
7837,1219,376,18,11,5,-1,2020-01-15 15:06:06+00,,
7838,1219,319,18,11,2,-1,2020-01-15 15:06:06+00,,
7839,1324,375,18,11,4,-1,2020-01-15 15:06:55+00,,
7840,1324,444,18,11,5,-1,2020-01-15 15:06:55+00,,
7841,1324,383,18,11,3,-1,2020-01-15 15:06:55+00,,
7842,1324,321,18,11,3,-1,2020-01-15 15:06:55+00,,
7843,1324,443,18,11,5,-1,2020-01-15 15:06:55+00,,
7844,1324,323,18,11,3,-1,2020-01-15 15:06:55+00,,
7845,1324,379,18,11,2,-1,2020-01-15 15:06:55+00,,
7846,1219,291,18,11,3,-1,2020-01-15 15:18:20+00,,
7847,1219,443,18,11,5,-1,2020-01-15 15:18:20+00,,
7848,1219,277,18,11,3,-1,2020-01-15 15:18:20+00,,
7849,1219,383,18,11,3,-1,2020-01-15 15:18:20+00,,
7850,1219,379,18,11,2,-1,2020-01-15 15:18:20+00,,
7851,1219,785,18,11,3,-1,2020-01-15 15:18:20+00,,
7852,1219,296,18,11,5,0,2020-01-15 15:18:20+00,,
7853,1219,780,18,11,5,0,2020-01-15 15:24:22+00,,
7854,1219,287,18,11,4,0,2020-01-15 15:24:22+00,,
7855,1219,325,18,11,3,1,2020-01-15 15:24:22+00,,
7856,1219,776,18,11,2,0,2020-01-15 15:24:22+00,,
7857,1219,319,18,11,2,0,2020-01-15 15:24:22+00,,
7858,1219,324,18,11,4,0,2020-01-15 15:24:22+00,,
7859,1219,378,18,11,5,0,2020-01-15 15:24:22+00,,
7860,1324,296,18,11,5,1,2020-01-15 16:07:26+00,,
7861,1324,287,18,11,4,1,2020-01-15 16:07:26+00,,
7862,1324,375,18,11,4,0,2020-01-15 16:07:26+00,,
7863,1324,376,18,11,5,1,2020-01-15 16:07:26+00,,
7864,1324,444,18,11,5,0,2020-01-15 16:07:26+00,,
7865,1324,776,18,11,2,0,2020-01-15 16:07:26+00,,
7866,1324,378,18,11,5,-1,2020-01-15 16:07:26+00,,
7867,1319,324,18,11,4,0,2020-01-15 16:24:56+00,,
7868,1319,379,18,11,2,1,2020-01-15 16:24:56+00,,
7869,1319,383,18,11,3,1,2020-01-15 16:24:56+00,,
7870,1319,437,18,11,2,1,2020-01-15 16:24:56+00,,
7871,1319,321,18,11,3,1,2020-01-15 16:51:52+00,,
7872,626,921,3,39,3,0,2020-01-15 18:42:21+00,,
7873,626,923,3,39,3,0,2020-01-15 18:42:21+00,,
7874,626,918,3,39,1,1,2020-01-15 18:42:21+00,,
7875,626,920,3,39,3,0,2020-01-15 18:42:21+00,,
7876,626,83,3,39,1,0,2020-01-15 18:42:21+00,,
7877,626,919,3,39,3,0,2020-01-15 18:42:21+00,,
7878,626,925,3,39,3,0,2020-01-15 18:42:21+00,,
7879,626,175,15,,3,1,2020-01-15 18:52:28+00,,
7880,626,991,15,,3,0,2020-01-15 18:52:28+00,,
7881,626,894,15,,4,0,2020-01-15 18:52:28+00,,
7882,626,996,15,,3,0,2020-01-15 18:52:28+00,,
7883,626,174,15,,1,1,2020-01-15 18:52:28+00,,
7884,626,993,15,,1,0,2020-01-15 18:52:28+00,,
7885,626,841,15,,3,1,2020-01-15 18:52:28+00,,
7886,876,459,18,10,4,0,2020-01-15 20:21:44+00,,
7887,876,317,18,10,2,1,2020-01-15 21:24:38+00,,
7888,876,450,18,10,2,0,2020-01-15 21:24:38+00,,
7889,1284,375,18,11,4,-1,2020-01-16 04:10:55+00,,
7890,1284,287,18,11,4,-1,2020-01-16 04:10:55+00,,
7891,1284,325,18,11,3,-1,2020-01-16 04:10:55+00,,
7892,1284,291,18,11,3,-1,2020-01-16 04:10:55+00,,
7893,1284,324,18,11,4,-1,2020-01-16 04:10:55+00,,
7894,1284,319,18,11,2,-1,2020-01-16 04:10:55+00,,
7895,1284,323,18,11,3,-1,2020-01-16 04:10:55+00,,
7896,969,451,18,10,2,0,2020-01-16 04:24:08+00,,
7897,969,430,18,10,1,1,2020-01-16 04:24:08+00,,
7898,969,424,18,10,3,1,2020-01-16 04:24:08+00,,
7899,969,448,18,10,3,0,2020-01-16 04:24:08+00,,
7900,969,441,18,10,1,1,2020-01-16 04:24:08+00,,
7901,969,446,18,10,1,0,2020-01-16 04:24:08+00,,
7902,969,449,18,10,1,1,2020-01-16 04:24:08+00,,
7903,1173,437,18,11,2,-1,2020-01-16 05:19:15+00,,
7904,1173,384,18,11,5,-1,2020-01-16 05:19:15+00,,
7905,1173,383,18,11,3,-1,2020-01-16 05:19:15+00,,
7906,1173,443,18,11,5,-1,2020-01-16 05:19:15+00,,
7907,1173,277,18,11,3,0,2020-01-16 05:19:15+00,,
7908,1173,377,18,11,5,-1,2020-01-16 05:19:15+00,,
7909,1173,378,18,11,5,-1,2020-01-16 05:19:15+00,,
7910,1173,325,18,11,3,-1,2020-01-16 05:44:38+00,,
7911,1173,376,18,11,5,-1,2020-01-16 05:44:38+00,,
7912,1173,287,18,11,4,-1,2020-01-16 05:44:38+00,,
7913,1173,377,18,11,5,-1,2020-01-16 05:44:38+00,,
7914,1173,780,18,11,5,-1,2020-01-16 05:44:38+00,,
7915,1314,780,18,11,5,-1,2020-01-17 08:13:14+00,,
7916,1314,296,18,11,5,0,2020-01-17 08:13:14+00,,
7917,1314,379,18,11,2,-1,2020-01-17 08:13:14+00,,
7918,1314,375,18,11,4,0,2020-01-17 08:13:14+00,,
7919,1314,378,18,11,5,-1,2020-01-17 08:13:14+00,,
7920,1314,287,18,11,4,1,2020-01-17 08:13:14+00,,
7921,1314,325,18,11,3,-1,2020-01-17 08:13:14+00,,
7922,1291,321,18,11,3,-1,2020-01-17 15:19:01+00,,
7923,1291,287,18,11,4,1,2020-01-17 15:19:01+00,,
7924,1291,376,18,11,5,-1,2020-01-17 15:19:01+00,,
7925,1291,443,18,11,5,0,2020-01-17 15:19:01+00,,
7926,1291,378,18,11,5,0,2020-01-17 15:19:01+00,,
7927,1291,379,18,11,2,-1,2020-01-17 15:19:01+00,,
7928,1291,277,18,11,3,0,2020-01-17 15:19:01+00,,
7929,166,563,25,,4,-1,2020-01-17 15:53:19+00,,
7930,166,546,25,,3,-1,2020-01-17 15:53:19+00,,
7931,166,701,25,,3,-1,2020-01-17 15:53:19+00,,
7932,166,547,25,,1,-1,2020-01-17 15:53:19+00,,
7933,166,573,25,,1,-1,2020-01-17 15:53:19+00,,
7934,166,703,25,,4,-1,2020-01-17 15:53:19+00,,
7935,166,567,25,,1,-1,2020-01-17 15:53:19+00,,
7936,973,431,18,10,4,1,2020-01-17 17:18:55+00,,
7937,973,433,18,10,2,0,2020-01-17 17:18:55+00,,
7938,973,435,18,10,3,0,2020-01-17 17:18:55+00,,
7939,973,425,18,10,4,0,2020-01-17 17:18:55+00,,
7940,973,416,18,10,2,0,2020-01-17 17:18:55+00,,
7941,973,421,18,10,4,-1,2020-01-17 17:18:55+00,,
7942,973,434,18,10,3,0,2020-01-17 17:18:55+00,,
7943,741,187,14,,1,1,2020-01-17 21:37:42+00,,
7944,741,191,14,,1,1,2020-01-17 21:37:42+00,,
7945,741,193,14,,1,1,2020-01-17 21:37:42+00,,
7946,741,202,14,,2,1,2020-01-17 21:37:42+00,,
7947,741,180,14,,1,0,2020-01-17 21:37:42+00,,
7948,741,181,14,,2,1,2020-01-17 21:37:42+00,,
7949,741,81,14,,2,1,2020-01-17 21:37:42+00,,
7950,741,942,22,,2,-1,2020-01-17 21:46:40+00,,
7951,741,947,22,,2,0,2020-01-17 21:46:40+00,,
7952,741,935,22,,5,-1,2020-01-17 21:46:40+00,,
7953,741,475,22,,4,0,2020-01-17 21:46:40+00,,
7954,741,480,22,,2,0,2020-01-17 21:46:40+00,,
7955,741,933,22,,1,-1,2020-01-17 21:46:40+00,,
7956,741,478,22,,2,-1,2020-01-17 21:46:40+00,,
7957,168,607,18,8,2,-1,2020-01-18 05:03:58+00,,
7958,168,595,18,8,1,-1,2020-01-18 05:03:58+00,,
7959,168,441,18,10,1,0,2020-01-18 05:05:16+00,,
7960,168,420,18,10,1,0,2020-01-18 05:05:16+00,,
7961,1087,455,18,10,4,0,2020-01-18 06:26:49+00,,
7962,1087,417,18,10,2,0,2020-01-18 06:26:49+00,,
7963,1087,436,18,10,4,0,2020-01-18 06:26:49+00,,
7964,1087,435,18,10,3,0,2020-01-18 06:26:49+00,,
7965,1087,426,18,10,4,1,2020-01-18 06:26:49+00,,
7966,1087,438,18,10,2,0,2020-01-18 06:26:49+00,,
7967,1087,415,18,10,4,0,2020-01-18 06:26:49+00,,
7968,551,335,10,,5,1,2020-01-18 06:39:19+00,,
7969,551,329,10,,6,1,2020-01-18 06:39:19+00,,
7970,551,336,10,,6,1,2020-01-18 06:39:19+00,,
7971,551,332,10,,1,1,2020-01-18 06:39:19+00,,
7972,551,353,10,,3,1,2020-01-18 06:39:19+00,,
7973,551,342,10,,3,1,2020-01-18 06:39:19+00,,
7974,551,328,10,,1,1,2020-01-18 06:39:19+00,,
7975,551,355,10,,5,1,2020-01-18 06:55:25+00,,
7976,551,352,10,,3,-1,2020-01-18 06:55:25+00,,
7977,551,349,10,,4,0,2020-01-18 06:55:25+00,,
7978,551,359,10,,2,0,2020-01-18 06:55:25+00,,
7979,551,358,10,,5,1,2020-01-18 06:55:25+00,,
7980,551,347,10,,2,1,2020-01-18 06:55:25+00,,
7981,551,340,10,,2,1,2020-01-18 06:55:25+00,,
7982,582,345,10,,5,0,2020-01-18 09:26:23+00,,
7983,582,349,10,,4,0,2020-01-18 09:26:23+00,,
7984,582,354,10,,3,1,2020-01-18 09:26:23+00,,
7985,582,340,10,,2,1,2020-01-18 09:26:23+00,,
7986,582,357,10,,6,1,2020-01-18 09:26:23+00,,
7987,582,348,10,,3,0,2020-01-18 09:26:23+00,,
7988,582,347,10,,2,1,2020-01-18 09:26:23+00,,
7990,551,569,25,,1,1,2020-01-18 14:18:27+00,,
7991,551,700,25,,4,-1,2020-01-18 14:18:27+00,,
7992,551,558,25,,3,1,2020-01-18 14:18:27+00,,
7993,551,561,25,,4,1,2020-01-18 14:18:27+00,,
7994,551,553,25,,2,1,2020-01-18 14:18:27+00,,
7995,551,701,25,,3,0,2020-01-18 14:18:27+00,,
7996,1292,849,18,8,1,0,2020-01-18 17:56:01+00,,
7997,1292,630,18,8,1,1,2020-01-18 17:56:01+00,,
7998,1292,951,18,9,2,0,2020-01-18 17:57:08+00,,
7999,1292,780,18,11,5,0,2020-01-18 17:57:35+00,,
8000,1292,384,18,11,5,0,2020-01-18 17:57:35+00,,
8001,168,432,18,10,3,-1,2020-01-19 08:56:05+00,,
8002,168,424,18,10,3,-1,2020-01-19 08:56:05+00,,
8003,168,440,18,10,1,0,2020-01-19 08:56:05+00,,
8004,168,451,18,10,2,-1,2020-01-19 08:56:05+00,,
8005,168,420,18,10,1,1,2020-01-19 08:56:05+00,,
8006,168,446,18,10,1,-1,2020-01-19 08:56:05+00,,
8007,168,441,18,10,1,1,2020-01-19 08:56:05+00,,
8008,1283,428,18,10,2,0,2020-01-19 10:56:46+00,,
8009,1283,450,18,10,2,-1,2020-01-19 10:56:46+00,,
8010,1283,454,18,10,4,-1,2020-01-19 10:56:46+00,,
8011,1283,429,18,10,2,-1,2020-01-19 10:56:46+00,,
8012,1283,422,18,10,4,-1,2020-01-19 10:56:46+00,,
8013,1283,313,18,10,2,-1,2020-01-19 10:56:46+00,,
8014,1283,423,18,10,4,-1,2020-01-19 10:56:46+00,,
8015,167,448,18,10,3,0,2020-01-19 12:02:12+00,,
8016,167,451,18,10,2,-1,2020-01-19 12:02:12+00,,
8017,167,419,18,10,1,-1,2020-01-19 12:02:12+00,,
8018,167,441,18,10,1,-1,2020-01-19 12:02:12+00,,
8019,167,440,18,10,1,-1,2020-01-19 12:02:12+00,,
8020,167,447,18,10,1,-1,2020-01-19 12:02:12+00,,
8021,167,432,18,10,3,-1,2020-01-19 12:02:12+00,,
8022,1292,417,18,10,2,1,2020-01-19 13:22:32+00,,
8023,1292,438,18,10,2,0,2020-01-19 13:22:32+00,,
8024,1292,455,18,10,4,0,2020-01-19 13:22:32+00,,
8025,876,457,18,10,4,1,2020-01-19 15:12:08+00,,
8026,913,446,18,10,1,0,2020-01-19 22:30:31+00,,
8027,913,432,18,10,3,0,2020-01-19 22:30:31+00,,
8028,913,441,18,10,1,1,2020-01-19 22:30:31+00,,
8029,913,430,18,10,1,1,2020-01-19 22:30:31+00,,
8030,913,439,18,10,3,0,2020-01-19 22:30:31+00,,
8031,913,427,18,10,3,0,2020-01-19 22:30:31+00,,
8032,913,424,18,10,3,0,2020-01-19 22:30:31+00,,
8033,1022,736,12,12,1,-1,2020-01-24 07:03:09+00,,
8034,1022,743,12,12,5,-1,2020-01-24 07:03:09+00,,
8035,1022,279,12,12,3,-1,2020-01-24 07:03:09+00,,
8036,1022,965,12,12,1,-1,2020-01-24 07:03:09+00,,
8037,1022,959,12,12,4,-1,2020-01-24 07:03:09+00,,
8038,1022,958,12,12,3,-1,2020-01-24 07:03:09+00,,
8039,1022,738,12,12,3,-1,2020-01-24 07:03:09+00,,
8040,455,394,5,,1,0,2020-01-28 10:14:50+00,,
8041,455,632,5,,3,1,2020-01-28 10:14:50+00,,
8042,455,192,5,,2,1,2020-01-28 10:14:50+00,,
8043,455,545,5,,1,0,2020-01-28 10:14:50+00,,
8044,455,656,5,,2,0,2020-01-28 10:14:50+00,,
8045,455,733,5,,1,0,2020-01-28 10:14:50+00,,
8046,455,526,5,,3,0,2020-01-28 10:14:50+00,,
8047,71,701,25,,3,0,2020-01-30 04:58:54+00,,
8048,71,560,25,,2,1,2020-01-30 04:58:54+00,,
8050,71,561,25,,4,-1,2020-01-30 04:58:54+00,,
8051,71,571,25,,2,0,2020-01-30 04:58:54+00,,
8052,71,697,25,,3,1,2020-01-30 04:58:54+00,,
8053,71,567,25,,1,0,2020-01-30 04:58:54+00,,
8055,71,593,18,8,1,0,2020-02-01 16:56:21+00,,
8056,71,852,18,8,3,-1,2020-02-01 16:56:21+00,,
8057,71,595,18,8,1,1,2020-02-01 16:56:21+00,,
8058,71,630,18,8,1,0,2020-02-01 16:56:21+00,,
8059,71,596,18,8,1,0,2020-02-01 16:56:21+00,,
8060,71,629,18,8,1,0,2020-02-01 16:56:21+00,,
8061,71,604,18,8,1,1,2020-02-01 16:56:21+00,,
8073,69,566,25,,3,0,2020-02-04 10:08:29+00,,
8074,69,564,25,,1,1,2020-02-04 10:08:29+00,,
8075,69,563,25,,4,1,2020-02-04 10:08:29+00,,
8076,69,558,25,,3,0,2020-02-04 10:08:29+00,,
8077,69,561,25,,4,0,2020-02-04 10:08:29+00,,
8078,69,547,25,,1,0,2020-02-04 10:08:29+00,,
8079,69,565,25,,3,0,2020-02-04 10:08:29+00,,
8087,36,437,18,,2,0,2020-02-05 03:50:32+00,,
8088,36,607,18,,2,0,2020-02-05 03:50:32+00,,
8089,36,435,18,,3,0,2020-02-05 03:50:32+00,,
8090,36,233,18,,4,0,2020-02-05 03:50:32+00,,
8091,36,853,18,,3,1,2020-02-05 03:50:32+00,,
8092,36,639,18,,1,1,2020-02-05 03:50:32+00,,
8093,36,421,18,,4,-1,2020-02-05 03:50:32+00,,
8094,69,703,25,,4,0,2020-02-05 03:51:55+00,,
8095,69,558,25,,3,0,2020-02-05 03:51:55+00,,
8096,69,556,25,,3,1,2020-02-05 03:51:55+00,,
8097,69,564,25,,1,0,2020-02-05 03:51:55+00,,
8098,69,701,25,,3,0,2020-02-05 03:51:55+00,,
8099,69,571,25,,2,0,2020-02-05 03:51:55+00,,
8100,69,560,25,,2,0,2020-02-05 03:51:55+00,,
8121,997,261,4,4,1,0,2020-02-06 10:05:36+00,,
8122,997,909,4,4,3,0,2020-02-06 10:05:36+00,,
8123,997,877,4,4,4,-1,2020-02-06 10:05:36+00,,
8124,997,266,4,4,2,-1,2020-02-06 10:05:36+00,,
